0,98181,34918,54100,48354,0,107779,3853,6648,0,95997,79482,0,0,0,0,94108,0,1413,0,0,0,110718,116169,0,0,0,0,0,0,0,83522,0,0,0,0,0,48268,0,0,136246,0,0,0,0,0,56457,0,0,0,51512,62570,66879,0,0,0,0,1112,31784,45289,0,
4572,67070,41615,122836,56767,0,94845,63530,0,0,7506,0,22960,53394,0,26316,81929,0,97515,99101,53212,93437,141802,34434,1657,31250,0,0,124409,46500,97073,0,483,0,112938,0,0,0,58515,0,22385,169,3468,121640,0,0,0,14499,0,182896,0,0,59893,0,0,6689,2601,0,0,0,63862,
0,0,0,58546,0,34680,32543,62514,35657,32387,0,0,120500,75284,59190,63948,51086,20400,0,0,0,41123,30945,14980,0,116781,93881,0,21655,79922,98996,1210,0,28400,3200,49342,0,71134,0,54323,0,0,0,57659,3783,0,0,7124,0,0,0,126692,0,0,0,17159,55406,29629,0,71797,0,
51416,20945,0,0,12556,0,148906,8333,0,0,0,90169,61120,63393,0,0,44420,0,0,31183,87061,0,2232,0,0,41485,44395,0,0,0,0,66038,25400,99484,0,8066,11916,8171,0,0,86020,32583,0,75152,55628,0,30234,0,0,0,0,10978,119418,23591,0,0,0,59602,45760,46436,20751,
0,0,0,20738,62207,18314,0,0,96483,61924,38966,0,0,7836,0,0,75423,42985,58816,39141,0,0,0,12994,0,17165,5759,9090,33021,0,0,0,61479,71873,0,0,0,0,181897,0,0,3276,87835,0,0,0,31059,0,29926,530,0,0,59412,0,938,87533,37801,29894,77780,66535,0,
53926,31453,80,54628,68656,5268,0,7085,45175,0,35980,2762,12884,88216,16829,0,11696,0,38209,0,9014,0,0,0,0,0,84476,99607,13938,20440,0,0,0,494,0,71129,0,0,0,0,0,0,0,0,0,33394,0,35775,49536,0,0,0,0,60786,104029,0,37263,17876,0,4245,0,
0,58488,0,58003,0,0,0,42832,35244,0,0,0,0,78063,0,11880,137924,73851,0,139615,0,12574,0,134757,0,0,33242,0,0,69283,54817,0,0,0,48088,0,49316,113744,0,0,30211,199888,61539,0,0,0,2283,0,54637,0,0,0,0,0,31310,9687,0,95658,41684,29989,0,
25476,72722,6243,0,0,11273,63086,0,0,0,12740,0,0,31508,68131,0,0,70540,0,38762,0,133201,22387,0,0,44266,13553,775,137314,33336,0,0,1703,32093,6128,0,28899,139365,0,30906,55572,0,18200,0,0,0,118568,1680,0,0,0,0,161310,18867,35183,0,141882,18977,124784,0,0,
0,0,0,3440,0,6482,38445,0,0,45857,140462,58603,14143,0,0,0,0,1717,0,0,28690,0,22865,0,0,35112,35425,0,37978,0,0,71988,0,0,0,2271,93065,89112,0,0,0,0,0,7203,0,70102,0,0,52289,50264,96189,0,0,87006,37393,2111,22943,47290,0,57995,0,
0,0,0,0,0,32115,0,0,3987,27063,29151,31718,36261,16376,0,71330,0,30071,0,133698,53487,29744,0,58075,44377,106809,0,0,124409,0,85883,0,0,20785,0,0,9436,0,0,0,0,0,3049,72377,0,60583,0,0,53239,64314,143722,107988,0,0,0,0,0,0,7792,0,37769,
0,97446,0,5772,0,0,0,61605,0,19583,0,0,80551,7344,0,0,183145,0,0,92804,0,23350,18066,13843,186361,0,85797,0,125558,38226,0,0,0,0,0,0,49210,0,0,0,0,91738,0,47953,9588,62441,97231,0,136534,25345,125561,24275,40083,0,0,0,48603,47380,0,0,0,
0,0,0,31337,0,122651,70855,0,0,10738,0,0,0,60714,0,32629,0,0,0,48330,41678,0,0,31384,11662,0,0,0,0,0,0,80401,0,73963,0,92984,14770,0,0,14891,0,0,0,0,0,0,0,42587,1283,0,46243,42190,14991,33589,30317,0,6692,0,0,24874,99994,
34624,0,15488,0,126555,38974,49674,0,49914,0,53912,0,76092,11426,0,0,0,65190,46399,0,80042,0,0,0,51204,0,16970,0,179391,0,0,43872,114261,0,21137,21994,70982,0,0,0,64221,40143,0,0,65814,22684,0,14259,0,33012,0,0,0,43088,176308,0,0,0,142654,0,160232,
0,69327,43312,0,38263,54021,0,0,0,0,2592,0,0,150070,76478,0,0,0,85295,0,26438,0,0,5980,63320,0,0,0,0,24041,0,0,29866,0,12204,0,34539,2912,48014,69994,0,0,0,0,53208,0,18184,30466,82359,3338,83482,20316,16199,22610,0,0,0,0,27587,0,0,
0,0,0,21111,0,124657,0,0,47046,67798,40226,0,0,145992,35175,115228,67710,0,11630,0,0,101122,11869,60058,35471,86366,35638,111603,0,54833,0,0,0,0,0,73643,23804,11155,4193,71184,77698,0,0,0,0,8717,0,3258,7513,0,27062,11246,30677,48664,0,35334,107809,0,113792,0,0,
0,0,53419,18014,36740,45284,0,0,42636,0,0,0,34227,0,73306,0,12116,9059,98523,48037,15938,71124,83691,0,0,0,0,0,59413,55766,97533,0,69501,0,0,69369,0,0,0,0,132986,77192,65771,10706,67561,0,75228,0,0,17783,0,0,0,133445,32361,51030,36921,0,123700,114465,0,
120782,81497,31950,0,1254,19352,0,0,132980,0,0,0,43993,106970,0,0,0,0,6294,0,163997,13642,95993,0,0,0,115295,0,75213,110142,38088,10685,0,71306,0,7857,0,0,0,20771,44824,0,0,87573,77481,22071,15115,0,0,0,59923,0,46684,11067,123537,18090,38235,55669,35148,0,81465,
0,71936,34015,3655,0,166928,0,11961,0,0,0,25350,38453,0,58298,34590,40505,3948,101256,0,21053,0,4841,0,0,0,71987,64148,0,53472,0,122275,0,47947,66289,0,7459,10781,27048,86801,96525,0,101308,51270,0,0,2253,0,0,26194,38285,6862,0,0,10701,0,68128,0,0,0,0,
94074,32340,0,0,69277,0,0,0,73502,42186,26528,33009,56553,0,80216,7533,40196,17212,0,66140,3678,11766,0,27178,36347,0,0,39166,38954,0,0,0,0,24624,17991,0,57473,0,0,75394,38596,0,0,49101,50454,27307,0,27604,0,0,3893,55700,20268,93277,0,13365,0,33624,0,0,28078,
89121,0,37405,0,92095,14680,52888,4923,19633,0,0,4025,0,0,15052,0,0,0,0,0,47771,69097,107286,0,46293,171049,15155,0,0,0,87273,0,0,0,0,0,0,159867,0,0,0,0,0,0,98220,0,92969,0,67207,0,0,5710,0,61570,98103,22408,132400,70957,0,0,47012,
76779,50570,1568,61763,0,0,0,80544,0,19948,27441,0,0,0,44660,0,9253,9112,76368,0,0,91668,0,0,0,47086,138926,82221,35592,0,0,15879,86478,0,86119,0,67552,67162,0,119625,9158,0,0,51543,0,39558,0,0,60823,0,0,17396,0,0,33873,0,0,29604,0,120890,0,
0,80722,0,0,9610,0,0,53966,4412,62740,0,0,16889,75110,0,18299,25831,22394,48418,0,0,0,0,0,51904,32527,0,0,0,89225,0,25517,0,0,20093,0,0,0,2594,0,0,0,3467,0,0,0,31576,30875,0,5923,4611,35099,0,15959,88273,58693,0,0,0,4193,88954,
0,27547,0,0,81892,51680,4185,31887,71029,0,138998,34113,0,64693,0,75135,0,117582,25942,0,0,0,86123,0,130665,32732,30869,0,0,17459,37326,7469,0,106905,20889,122286,23405,19366,124577,60493,0,0,49143,65189,59814,0,0,0,0,42995,50882,57610,0,34895,76121,51462,0,0,63235,0,0,
57989,0,0,0,0,42679,5503,26552,183038,31907,0,0,0,5383,52613,0,2535,0,0,17799,100494,0,93913,36224,0,30269,41010,0,46223,41042,53012,5525,179357,25647,44287,86294,0,80649,0,70720,0,12322,90397,85638,0,0,8043,80676,0,0,0,0,0,44378,101143,31569,17895,0,42067,0,0,
0,0,40066,63661,54355,0,61788,5831,40768,0,0,0,0,0,0,37058,59800,19904,0,0,0,34646,4319,29922,71354,0,23719,0,52075,77777,0,83878,50813,0,0,88842,62395,0,17450,0,0,57688,57096,0,55825,0,0,0,0,50735,0,37,0,0,0,0,127,90783,0,193471,37875,
0,0,44735,63106,10864,0,65092,41784,27921,12859,117696,39289,171280,1975,0,0,31696,31576,0,0,24713,0,59396,0,0,0,34972,0,82309,0,0,0,0,27410,21772,22571,156563,0,0,0,81760,123265,11041,0,60256,9183,74776,0,133200,20360,35616,0,53676,0,80306,123577,64636,0,0,21737,0,
92164,0,111234,0,0,0,0,118381,24130,0,22087,0,28844,20126,74343,0,0,51259,24357,41141,0,0,48004,0,0,38286,0,0,80505,0,0,0,73417,62374,52634,0,60937,122138,0,0,15737,0,65341,44318,0,30047,0,0,17692,155809,0,0,74896,0,0,0,0,0,35211,23690,36555,
43571,123647,28266,0,0,0,12288,2568,0,0,0,0,0,0,0,87667,0,19694,20536,0,0,97495,40021,0,0,66595,0,0,10744,0,93875,0,0,115,0,0,0,0,0,0,0,0,77610,0,0,41224,0,0,9297,109928,0,0,21600,93684,0,0,0,0,54533,11904,0,
0,147837,0,0,59963,54975,27251,0,29354,24794,0,0,111532,0,0,0,108464,81373,39272,0,13787,0,19067,0,17621,67142,4281,93756,0,5423,32988,0,63841,0,1812,0,67167,0,33756,0,0,0,0,0,0,0,18708,0,95230,0,0,0,1030,0,0,13442,41169,0,0,20864,0,
4270,17173,0,0,17763,106171,19036,67724,0,28493,0,86927,0,41836,39630,0,131406,111557,57504,0,0,0,0,0,62823,0,33373,0,0,70769,0,0,59083,26482,41192,50190,18391,0,51754,68120,31820,0,5808,15399,0,0,0,3234,0,0,70862,19343,80831,0,0,94672,23170,86771,0,49673,0,
7475,0,0,0,70037,4359,5617,45151,55720,0,0,0,0,93132,0,0,64562,728,0,0,16157,0,14733,69556,232708,0,0,0,0,0,0,22655,141153,0,0,0,0,120727,0,10270,183677,44169,0,35913,0,74403,0,46884,17325,0,51712,144395,0,0,40193,44475,18110,0,42361,0,0,
17263,0,0,89327,49136,0,95001,0,0,74629,6160,68412,0,0,0,0,0,24335,0,51581,0,0,0,116572,0,61302,0,86995,0,0,0,0,84823,0,0,0,203532,54159,16165,0,0,73332,0,0,0,10750,0,75810,7803,24390,0,25043,136897,0,13389,0,0,0,0,83957,0,
0,0,18495,46952,8461,0,85549,55826,0,0,49228,0,0,0,0,25627,67246,0,0,82396,70038,17868,0,0,0,77022,0,85058,0,0,68080,61638,32749,28054,0,43885,0,0,119012,81938,123714,0,0,0,0,0,25848,33969,0,0,88224,0,0,70283,0,0,17125,31120,0,38284,0,
116316,36192,64134,33640,0,4528,0,0,10376,0,0,0,26259,0,0,33587,105913,0,39175,0,77324,0,0,0,33361,29051,0,7426,19718,0,142660,47449,0,0,9890,138961,0,0,0,0,57322,72418,0,0,104023,0,0,49779,24188,0,0,0,0,0,38116,0,0,58680,0,0,0,
64346,80674,87059,0,0,101100,92754,0,0,46729,13648,0,0,136535,0,35257,0,30955,46981,0,102586,0,102244,0,0,40512,0,66423,0,0,132,42047,10465,76813,57299,0,54008,0,22023,0,65072,15303,24535,124197,62977,14647,0,0,86765,93682,17720,0,0,0,18958,17689,0,58481,0,1334,19085,
0,0,22741,0,7776,0,0,0,0,0,27792,0,0,128,34075,0,85900,0,0,6731,26321,4170,0,0,26972,140652,439,0,99991,0,29912,0,0,0,41302,0,78739,7437,0,0,68473,0,0,45084,0,67852,120139,76357,13159,75717,0,2725,0,0,0,0,39466,108428,37208,0,0,
82374,74209,4349,16168,25490,21179,102196,0,0,0,120651,109710,0,0,63606,11105,0,0,0,83589,38469,61660,0,0,14662,0,0,0,0,16363,49419,0,0,61419,0,0,0,180676,0,0,0,18788,0,0,0,94662,0,0,0,0,45313,0,47187,0,0,0,82672,97352,0,0,0,
11744,17943,47472,75298,0,14533,0,22625,14559,173240,24910,20480,9278,0,36667,13135,0,0,92491,82695,40456,0,0,55009,63212,3147,25898,1666,0,41872,0,38530,18826,0,0,35535,8695,5803,30087,0,0,33963,89680,38959,0,0,0,0,0,0,0,0,0,66041,45897,5222,4762,25005,61244,0,0,
0,0,50347,21363,46401,11150,0,0,0,0,12394,2272,13071,51144,23775,0,89228,3865,5568,0,0,0,0,0,51167,0,57007,0,57039,0,0,0,102157,65891,5971,0,0,0,50203,26639,0,0,0,0,0,0,28277,41053,167608,9152,11735,92335,0,0,31845,0,85243,113708,0,32565,4897,
34452,0,0,0,30286,0,86378,39641,0,0,0,0,0,0,0,0,0,79554,47657,123034,0,0,0,38134,0,39121,12259,0,0,0,34968,21612,7136,23462,15593,109828,0,0,64102,99261,17654,0,0,33733,0,0,53843,47693,0,0,94884,87530,0,0,0,0,48708,105564,0,0,0,

7996,0,0,38592,15634,0,0,35491,24438,13482,84789,83251,0,24303,57201,51090,45201,70899,0,0,133385,0,65592,66762,0,0,114484,61434,0,3847,23176,62553,157683,57902,0,15635,0,63225,44811,0,34089,79475,0,0,898,61802,0,0,0,0,0,66623,0,0,0,33357,26332,0,19927,141327,53234,
6689,0,0,0,0,5112,53139,0,0,0,54260,36733,0,3767,32128,22780,0,0,102446,0,0,0,22356,4002,0,105955,42058,82844,0,0,30694,1714,0,0,0,0,61498,0,6253,7045,0,0,27887,0,0,32863,51725,45549,10192,0,46967,147405,14835,0,0,67148,0,12425,76372,0,116234,
28021,40680,110298,0,72148,0,0,3770,0,4711,0,0,33804,74543,68940,0,0,74823,142743,52036,0,0,0,0,0,75272,70829,0,0,59728,0,0,0,119699,102842,0,0,60442,0,0,0,9650,0,0,33611,23207,0,76832,18692,1151,56930,82830,44395,18040,23805,0,0,0,7793,9304,0,
82588,84205,124766,0,0,2862,0,0,83990,83894,0,10448,4643,0,0,16356,29296,0,62576,0,97076,63522,132675,17325,9465,35723,0,0,29102,19793,0,0,60790,0,0,0,0,15978,0,0,90298,88427,89348,0,0,0,0,0,0,0,48257,0,38575,54534,271,68464,46815,0,19700,0,0,
0,77569,0,0,0,8346,54428,0,88085,34657,0,0,0,0,0,85797,44647,30198,121710,0,0,0,0,0,101775,0,0,12293,0,0,7403,50419,171808,154222,0,0,16704,0,62877,0,0,0,63599,123703,64480,0,0,7653,0,136054,0,0,0,76308,0,0,15777,103388,28739,0,0,
0,0,7424,19584,58957,0,0,0,30192,0,0,0,0,13700,0,46893,87490,79782,0,45568,64783,0,0,0,0,0,53445,38136,72999,0,34219,38116,203604,34494,21493,25083,80652,48780,93756,65422,59019,0,0,6141,0,0,0,50214,24963,0,119045,0,0,0,0,60370,24127,0,0,64395,0,
83536,0,125843,0,25388,0,0,76756,115708,0,0,29338,100860,0,12709,0,0,75560,18129,0,91459,23305,29887,46934,0,0,0,61663,38037,0,62619,12208,0,0,0,0,0,0,12307,0,47442,0,0,0,0,0,0,0,70934,26309,48439,70202,0,0,0,0,0,10122,8118,83782,28248,
39239,77601,0,0,66046,9719,0,0,12049,46353,1068,0,7363,0,40668,97209,62273,0,108031,0,0,89913,10813,0,28320,21453,29236,0,11727,0,0,37197,33556,83776,33064,0,100579,0,0,5333,88658,24011,0,0,12917,74966,0,0,31788,0,78258,44267,74214,0,96292,0,12632,0,1743,5445,89556,
80882,40200,58618,0,0,0,0,9113,16782,0,0,131955,0,0,0,35225,4547,0,0,0,0,0,0,0,2862,65505,0,0,0,585,63962,0,70323,50850,12513,17766,1574,0,57124,26415,53664,169654,54051,137846,54573,0,23919,0,25943,35152,0,0,0,0,0,37349,0,27633,54869,0,0,
73046,67021,17275,15521,0,0,59481,0,0,0,0,9912,0,51656,43003,0,0,0,0,0,28508,51025,20670,20659,0,0,49976,0,50166,65544,0,0,0,0,0,0,15805,0,115329,87121,354,21805,37828,0,0,0,0,0,0,8004,32066,0,60889,37580,25052,27376,0,0,0,7837,0,
0,2615,0,0,44139,1484,0,0,0,52217,13602,0,0,4784,0,0,70400,18919,0,4905,0,0,98332,87831,0,0,52192,160820,76246,0,0,0,80354,49203,0,0,34659,25527,0,0,68577,0,36272,43495,3802,64577,0,0,88851,57308,0,0,0,0,71849,0,0,35073,107785,28061,0,
0,0,0,11490,0,0,0,0,8723,0,189449,32720,0,26120,13285,20049,13401,0,96991,80863,0,0,34192,50941,44932,0,0,26930,93577,18434,25898,0,0,39403,0,0,0,25312,180651,0,107661,60849,68232,0,0,11649,0,64959,4949,0,0,59397,67306,49517,2686,0,61010,11734,0,0,0,
84031,18357,53010,0,63989,0,0,0,0,46837,0,0,18964,0,31851,0,6278,1413,41763,15137,0,18701,0,68414,91931,0,36208,0,0,44867,0,0,0,0,23203,69419,46144,10534,0,0,0,0,80719,0,0,0,0,84540,0,0,0,131525,36454,0,4496,0,0,0,0,71816,65739,
15025,0,0,0,0,0,7511,45351,10758,0,76932,62996,36155,119,95107,0,0,0,32784,0,0,5050,35385,80598,0,0,0,763,54629,0,46296,37106,65216,0,0,0,0,33549,32290,0,0,60687,35954,0,0,0,0,0,0,0,27307,62917,0,0,0,143815,0,6354,82296,25518,0,
0,33479,78919,0,0,0,14515,0,0,0,6199,0,0,0,0,0,6209,42742,0,8638,0,0,90038,19557,0,0,65161,0,39780,0,19246,82031,0,0,21677,88315,0,0,113893,66374,12629,3078,29476,19022,0,115899,0,0,0,3796,0,80787,0,18881,0,52994,26561,21314,0,0,46979,
21547,96141,127060,0,0,0,30193,0,0,34345,26156,0,103696,58901,0,42250,126871,0,0,0,61654,24016,17268,0,63881,54478,0,25161,17421,0,5524,22531,0,7555,88441,0,30573,36979,0,47019,0,0,0,90835,56471,0,59572,0,0,16118,70846,63780,0,10740,7036,66521,83330,0,0,0,0,
30554,85474,0,63424,0,47551,0,0,140,0,0,7285,7800,7302,0,48254,96441,41726,7571,95387,5076,0,0,0,0,102148,0,0,22834,0,0,0,0,80666,0,10617,0,36867,0,23457,0,0,0,124827,125262,0,19663,0,8484,0,0,27455,62424,17356,14586,114894,0,74717,34182,22683,29969,
0,0,0,0,130744,30179,19756,0,55627,0,13471,2151,72367,0,0,13494,0,0,32557,25144,77510,0,32600,23811,0,1715,32842,91882,78286,30621,75736,0,84070,12809,0,11347,0,21360,0,0,81857,75404,65052,14546,0,60297,0,0,0,0,0,32054,0,0,0,0,0,24310,0,3736,14139,
63233,71838,0,46277,0,123812,16426,92727,47193,52410,0,0,0,131946,0,78533,0,0,95304,48604,0,40008,20537,0,108392,11012,0,0,0,0,0,98179,0,0,9193,43465,9578,9065,77160,0,0,72924,47141,1097,43738,0,0,0,0,5158,111172,25467,0,0,70804,0,0,24339,66340,31227,0,
0,0,0,13016,0,0,0,0,0,11820,44354,35561,0,20628,0,113109,25577,88711,0,0,51797,107924,50372,121916,148759,108376,0,0,1411,0,54886,86862,0,0,0,0,150848,0,0,72702,0,0,0,0,0,0,0,7151,7098,0,0,23798,12075,60078,7972,0,108903,88395,0,0,0,
38761,0,0,0,0,14949,840,0,74932,38456,0,0,20783,0,0,0,5537,0,0,0,0,64059,0,0,41537,108681,61705,57153,0,0,6000,0,8672,0,0,0,0,0,0,71475,0,0,0,73663,0,0,0,0,0,0,0,0,13285,55922,14874,0,173445,46565,0,0,0,
0,73290,9965,0,49395,132932,0,67359,78093,0,0,0,80130,104350,0,0,0,0,0,0,0,0,32459,0,0,14269,108903,0,0,0,67400,49632,0,4847,9484,0,43687,0,53778,71455,0,47932,72124,0,0,0,14929,115240,10051,0,0,0,20776,113426,0,61640,46748,0,0,0,50198,
0,0,0,0,20456,86757,5766,20638,0,0,50652,20525,479,0,0,54401,115872,0,0,130731,0,0,0,0,57724,0,143021,0,17955,6864,0,0,6581,14397,0,18714,0,0,28545,0,0,23950,24588,0,0,0,13777,89113,0,0,86786,0,32037,20690,5728,33000,0,0,244,0,0,
67492,62755,9530,20058,158552,55672,14917,38899,0,73808,20113,0,28432,0,0,22799,83110,0,0,0,0,6236,0,87495,51335,86361,0,0,47529,64639,16962,21302,16902,12805,47531,50618,0,0,116110,0,0,0,0,0,0,5508,42203,0,22033,0,77503,10884,53627,0,40279,77907,0,0,0,84981,3596,
125690,161423,18075,0,0,0,0,24844,9665,64356,0,0,26298,43840,55009,38912,0,0,0,0,0,0,124736,0,0,0,9793,18478,0,28900,6991,106473,0,70342,108575,108488,0,55454,137509,0,0,0,0,20794,16498,0,40011,0,16384,113108,47595,82079,0,0,98806,0,0,0,0,73772,0,
0,0,17175,28571,0,0,67608,0,0,33678,38703,0,0,36270,0,64795,0,74142,82569,7861,31192,9377,54441,0,0,0,189759,0,21284,0,0,0,46248,156272,29050,1905,0,31331,0,0,97658,135927,92948,0,46412,0,47846,5230,57847,7216,63039,0,11720,71001,0,0,28712,4710,0,3842,9328,
1055,0,93778,103033,0,19310,0,0,0,0,54369,78512,50686,18947,59516,0,0,0,70170,0,0,0,56854,0,41235,25622,9426,0,124039,0,0,0,0,25652,0,76924,45456,0,109194,3467,0,0,0,0,0,0,25244,0,45439,60817,11213,0,21738,44781,0,1710,0,49896,142303,6928,26284,
0,0,35773,27879,64016,65024,0,0,64912,59582,10472,7765,28744,15514,0,0,0,41506,69391,43384,0,0,0,0,90002,164941,0,20406,0,0,65174,31515,107462,0,0,72457,60554,0,0,0,49383,0,0,0,27331,0,0,76340,0,0,87738,59586,0,74630,0,45212,0,0,0,0,0,
14508,17474,0,0,44534,0,0,13640,0,3896,0,30593,73598,46629,0,190130,108670,0,20513,73826,18687,39986,0,55098,40667,1754,65706,50958,0,28138,12215,0,0,0,10916,0,0,4474,0,0,96080,69986,0,42197,0,0,10625,0,69876,32712,0,0,0,43097,0,5021,38579,35362,0,0,0,
54310,0,55086,77819,21506,81232,62741,18330,0,17326,0,0,11798,0,0,0,0,54311,153090,20261,127293,30794,29187,0,106474,0,18558,26980,10071,13715,0,0,0,57376,29945,0,0,107055,142847,13140,0,0,0,139618,0,43774,0,0,110028,109778,0,37988,67296,42963,0,11123,153424,34,2849,0,12469,
